pl_name,hostname,gaia_dr3_id,gaia_dr2_id,tic_id,hd_name,ra,dec,sy_vmag,abs_vmag,sy_jmag,abs_jmag,sy_kmag,abs_kmag,sy_tmag,sy_kepmag,sy_gaiamag,abs_gaiamag,st_parallax_mas,st_rv,st_e_rv,st_rv_source,st_teff,st_logg,st_met,st_mass,st_rad,st_spectype,st_lum,st_age,st_ageerr1,st_ageerr2,st_rotp,bj_dist_pc,bj_dist_pc_lo,bj_dist_pc_hi,ruwe,ruwe_quality,gaia_aen,pl_orbper,pl_rade,pl_trandur,disc_facility,disc_year,mission_source
TOI-4487 A b,TOI-4487 A,2.08306E+18,2.08306E+18,193754373,,306.4220814,45.9710306,12.109,3.715445139,10.864,2.470445139,10.556,2.162445139,11.4923,,11.9269,3.533345139,2.060948843,-10.26425171,0.770931304,Gaia,6206,4.15,0.216,1.378,1.634,,0.55267,2.45,0.92,-0.84,,477.2115784,475.1477356,479.1773987,0.762794435,LO,0.022576168,3.9540709,14.60530185,4.27,Transiting Exoplanet Survey Satellite (TESS),2025,TESS
HD 332231 b,HD 332231,2.05601E+18,2.05601E+18,199376584,HD 332231,306.741134,33.7443882,8.558,4.02976861,7.509,2.98076861,7.242,2.71376861,8.0417,,8.41839,3.89015861,12.40741431,-23.41293526,0.1372163,Gaia,6128,4.296,0.043,1.1642,1.266,F8,0.30792,2.9,0.9,-0.8,,80.47227478,80.37775421,80.54920197,0.928955793,LO,0.088949777,18.712024,9.07303305,6.1681657,Transiting Exoplanet Survey Satellite (TESS),2020,TESS
GJ 1252 b,GJ 1252,6.46897E+18,6.46897E+18,370133522,,306.9286462,-56.4622865,12.68,11.13410235,8.697,7.15110235,7.915,6.36910235,10.1165,,11.2364,9.69050235,49.05549556,7.381604671,0.291134298,Gaia,3458,4.88693,0.1,0.381,0.391,M3,-1.70774,,,,64,20.37884331,20.36873055,20.38945198,1.239545941,LO,0.187760398,0.5182331,1.193,0.724,Transiting Exoplanet Survey Satellite (TESS),2020,TESS
NGTS-25 b,NGTS-25,6.68251E+18,6.68251E+18,290742484,,307.4182976,-39.0323568,14.333,5.774762822,12.818,4.259762822,12.324,3.765762822,13.546,,14.0864,5.528162822,1.899773987,-24.08935356,3.87571907,Gaia,5321,4.48,0.12,0.91,0.86,K0 V,-0.29158,3.49,3.49,-3.37,,514.8105469,510.2404785,519.5264893,1.02452898,LO,0,2.823093,11.46678726,2.466,Next-Generation Transit Survey (NGTS),2022,NGTS
TOI-2207 b,TOI-2207,6.67588E+18,6.67588E+18,90850770,,307.5966925,-44.8876181,11.316,3.47209489,10.438,2.59409489,10.133,2.28909489,10.9651,,11.3545,3.51059489,2.66379426,-35.16910934,0.465079576,Gaia,6101,4.161,0.181,1.296,1.564,,0.4843,3.3,1.3,-1.1,,370.493866,367.0641174,373.3674316,0.956886411,LO,0.131107092,8.001968,11.1529358,4.632,Transiting Exoplanet Survey Satellite (TESS),2022,TESS
WASP-2 b,WASP-2,1.7486E+18,1.7486E+18,374530847,,307.7255587,6.4293305,11.728,5.832937971,10.166,4.270937971,9.632,3.736937971,10.9984,,11.5638,5.668737971,6.577667738,-27.70209503,0.462390304,Gaia,5180,4.514,0.12,0.895,0.866,K1,-0.31336,,,,,151.0123291,150.4244995,151.5528259,1.572910786,HI,0.203583434,2.152175,12.116929,1.78824,SuperWASP,2007,WASP
KELT-9 b,KELT-9,2.06433E+18,2.06433E+18,16740101,HD 195689,307.8598998,39.9389161,7.55,0.978802113,7.458,0.886802113,7.482,0.910802113,7.58204,,7.57675,1.005552113,4.825836101,-20.22807121,0.492269069,Gaia,10170,4.093,-0.03,2.52,2.362,B9.5-A0,1.72428,0.3,,,,206.1766968,204.9913483,207.6219788,1.029282093,LO,0.226657435,1.4811235,21.196219,3.91584,KELT-North,2017,KELT
TOI-2211.01,TOI-2211,6.79676E+18,6.79676E+18,212253390,,308.5390859,-29.6726127,10,5.766018549,8.523,4.289018549,8.088,3.854018549,9.2551,,9.77392,5.539938549,14.19434797,-46.54967117,0.184264094,Gaia,5253,4.54958,,0.9,0.834,,-0.32094,,,,,70.27426147,70.18313599,70.34726715,1.010634542,LO,0.08697208,3.092686757,1.561,2.0586,Transiting Exoplanet Survey Satellite (TESS),2024,TESS
WASP-88 b,WASP-88,6.4821E+18,6.4821E+18,100566492,,309.5112337,-48.4620833,11.388,2.691062123,10.568,1.871062123,10.322,1.625062123,11.117,,11.478,2.781062123,1.784447494,-5.118723392,0.733795047,Gaia,6430,3.96,-0.08,0.94,1.8,F6,0.72351,,,,,548.7664795,542.3598633,554.6157227,1.131704926,LO,0.130485833,4.954,16.36514,6.048,SuperWASP,2014,WASP
TOI-1075 b,TOI-1075,6.42619E+18,6.42619E+18,351601843,,309.9712091,-65.4496994,12.615,8.673281888,9.935,5.993281888,9.115,5.173281888,11.1186,,12.0544,8.112681888,16.28160578,31.06753731,0.302308321,Gaia,3875,4.69,-0.08,0.604,0.581,K9 V/M0 V,-1.14436,6,3,-4,,61.4247818,61.38587189,61.47036743,1.411114097,HI,0.108505033,0.6047328,1.791,1.0403847,Transiting Exoplanet Survey Satellite (TESS),2022,TESS
TIC 393818343 b,TIC 393818343,4.23302E+18,4.23302E+18,393818343,,310.2917002,3.6382967,9.48,4.615724943,8.401,3.536724943,8.052,3.187724943,8.9797,,9.429071,4.564795943,10.61212241,-3.0199432,0.13235222,APOGEE,5756,4.402,0.318,1.082,1.086,G0,0.06744,3.8,2.6,-2.1,,93.94096375,93.80319977,94.06732941,1.00597477,LO,0.080705136,16.24921,12.18416202,4.1506,Transiting Exoplanet Survey Satellite (TESS),2024,TESS
TOI-6008 b,TOI-6008,2.16828E+18,2.16828E+18,286201103,,310.4487344,49.6468992,15.97,14.16200397,10.416,8.608003968,9.541,7.733003968,12.2936,,13.7122,11.90420397,43.44002677,-3.0199432,0.13235222,APOGEE,3075,5.01,0.3,0.23,0.242,M5.0,-2.32873,3,,,,22.99318886,22.98511696,23.00170708,1.281585455,LO,0.120772734,0.8574347,1.03,0.65,Transiting Exoplanet Survey Satellite (TESS),2024,TESS
WASP-7 b,WASP-7,6.68172E+18,6.68172E+18,389352124,HD 197286,311.0427558,-39.2254856,9.504,3.472520077,8.648,2.616520077,8.396,2.364520077,9.0532,,9.37671,3.345230077,6.190209235,-29.09335899,0.201139092,Gaia,6400,4.232,0,1.276,1.432,,0.53682,2.4,0.9,-1.1,,160.8036804,160.2964172,161.3570099,0.889409721,LO,0.062928341,4.9546416,14.90797,3.639,SuperWASP,2008,WASP
HATS-15 b,HATS-15,6.85809E+18,6.85809E+18,271898990,,311.0920041,-19.4375266,14.909,4.705365783,13.261,3.057365783,12.724,2.520365783,14.0739,,14.6473,4.443665783,0.88549352,-54.74761581,3.953627825,Gaia,5311,4.449,0,0.871,0.922,G9 V,-0.20412,11,1.4,-2,,1098.314819,1025.384399,1204.75,2.33697772,HI,0.33914271,1.74748753,12.385945,2.26968,HATSouth,2016,HAT
NGTS-21 b,NGTS-21,6.77931E+18,6.77931E+18,441422655,,311.2583112,-35.4278412,15.506,6.717301274,13.622,4.833301274,12.951,4.162301274,14.5499,,15.224,6.435301274,1.707842342,,,,4660,4.63,-0.26,0.72,0.86,K3 V,-0.53854,10.02,3.29,-7.3,17.89,572.4528809,563.3799438,583.9159546,1.00506115,LO,0,1.5433897,14.90794433,1.95,Next-Generation Transit Survey (NGTS),2022,NGTS
GJ 806 b,GJ 806,2.07012E+18,2.07012E+18,239332587,,311.2697002,44.5002351,10.79,10.38326081,7.329,6.92226081,6.533,6.12626081,8.72762,,9.82461,9.41787081,82.89027227,-24.99125671,0.150591806,Gaia,3600,4.98,-0.28,0.413,0.4144,M1.5 V,-1.58528,5,3,-4,41.4,12.06001472,12.05776978,12.06251526,1.12671566,LO,0.147679105,0.9263237,1.331,0.93,Transiting Exoplanet Survey Satellite (TESS),2023,TESS
AU Mic c,AU Mic,6.79405E+18,6.79405E+18,441420236,HD 197481,311.2911369,-31.34245,8.81,8.873907681,5.436,5.499907681,4.529,4.592907681,6.755,,7.84038,7.904287681,102.9431913,-6.89766264,0.366353005,Gaia,3678,4.404,0.23,0.51,0.744,M1,-1.0381,0.019,0.01,-0.006,4.856,9.709982872,9.707309723,9.712248802,0.927356839,LO,0.097813711,18.85969,2.52202066,4.236,Transiting Exoplanet Survey Satellite (TESS),2021,TESS
AU Mic b,AU Mic,6.79405E+18,6.79405E+18,441420236,HD 197481,311.2911369,-31.34245,8.81,8.873907681,5.436,5.499907681,4.529,4.592907681,6.755,,7.84038,7.904287681,102.9431913,-6.89766264,0.366353005,Gaia,3678,4.404,0.23,0.51,0.744,M1,-1.0381,0.019,0.01,-0.006,4.856,9.709982872,9.707309723,9.712248802,0.927356839,LO,0.097813711,8.46308,3.95677019,3.4927,Transiting Exoplanet Survey Satellite (TESS),2020,TESS
WASP-182 b,WASP-182,6.67791E+18,6.67791E+18,369455629,,311.673345,-41.8209828,11.98,4.418817716,10.831,3.269817716,10.431,2.869817716,11.4513,,11.917,4.355817716,3.045075673,-33.51048279,0.697380722,Gaia,5638,4.218,0.27,1.076,1.34,G5,0.15545,5.952,2.684,-2.684,30,325.2643433,323.3204651,326.9487915,0.91077733,LO,0.064133972,3.3769848,9.52765,2.5968,WASP-South,2019,WASP
TOI-5882 b,TOI-5882,1.86949E+18,1.86949E+18,232941965,,311.8886385,34.7374918,11.315,3.235784926,9.988,1.908784926,9.615,1.535784926,10.6338,,11.1063,3.027084926,2.385920507,-23.99812889,0.498808563,Gaia,5920,3.856,0.18,1.334,2.26,,0.75358,4.11,0.66,-0.52,,412.8982239,410.7582092,415.4257507,0.955143273,LO,0.122406922,7.148972,11.46678726,7.126,Transiting Exoplanet Survey Satellite (TESS),2025,TESS
TOI-2196 b,TOI-2196,6.37598E+18,6.37598E+18,372172128,,312.3400744,-70.4850723,12.297,5.207776186,10.743,3.653776186,10.346,3.256776186,11.3643,,11.8259,4.736676186,3.788204629,35.40748978,0.348872125,Gaia,5634,4.42,0.14,1.032,1.043,G V,-0.00436,4.5,2,-2,,261.7247314,260.8534241,262.5623474,1.092424393,LO,0.098338321,1.1947268,3.51,1.504,Transiting Exoplanet Survey Satellite (TESS),2022,TESS
SPECULOOS-3 b,SPECULOOS-3,1.86905E+18,1.86905E+18,230741378,,312.3632611,33.6123832,17.8,16.68189782,11.501,10.38289782,10.541,9.422897819,13.7314,,15.4023,14.28419782,59.70045609,-21.15404,0.04068509,APOGEE,2800,5.265,0.07,0.1009,0.123,M6.5+/-0.5,-3.07831,6.6,1.8,-2.4,,16.73479652,16.72205162,16.74580383,1.07754755,LO,0.363566637,0.71912603,0.977,0.456,SPECULOOS Southern Observatory,2024,Other
HATS-62 b,HATS-62,6.80664E+18,6.80664E+18,336732544,,312.4493079,-24.303506,14.171,5.633152628,12.573,4.035152628,12.109,3.571152628,13.3102,,13.8321,5.294252628,1.916865115,-11.33103657,2.69671917,Gaia,5416,4.451,0.133,0.896,0.933,,-0.17328,9.55,0.99,-1.55,,509.999176,502.8730164,516.5254517,0.990081131,LO,0,3.2768837,11.825495,2.76528,HATSouth,2018,HAT
HATS-3 b,HATS-3,6.80589E+18,6.80589E+18,336732616,,312.4574879,-24.4286938,12.433,4.343405527,10.98,2.890405527,10.694,2.604405527,11.5232,,11.8914,3.801805527,2.359493463,-22.07205391,0.830743253,Gaia,6351,4.22,-0.157,1.209,1.404,F,0.456,3.2,0.6,-0.4,,414.8765564,411.1068115,418.2284546,1.051834345,LO,0.082464263,3.547851,15.48,3.5856,HATSouth,2013,HAT
TOI-1288 b,TOI-1288,2.24565E+18,2.24565E+18,365733349,,313.1670294,65.6087833,10.445,5.151049109,9.193,3.899049109,8.779,3.485049109,9.93119,,10.4468,5.152849109,8.720125942,-68.13064575,0.578525007,Gaia,5388,4.453,0.257,0.9552,0.9583,G V,-0.1549,6.5,2.6,-2.5,,114.4959641,114.3202591,114.67733,1.173462629,LO,0.108124807,2.6998279,4.96846551,2.3792512,Transiting Exoplanet Survey Satellite (TESS),2022,TESS
HATS-14 b,HATS-14,6.80515E+18,6.80515E+18,29344935,,313.2154754,-25.6873756,14.052,5.540473931,12.518,4.006473931,12.037,3.525473931,13.2366,,13.7712,5.259673931,1.939411913,29.27168274,2.363574266,Gaia,5346,4.484,0.33,0.967,0.933,,-0.17274,4.9,1.7,-1.7,,503.8545837,499.0985413,509.6829529,0.981307089,LO,0,2.7667641,11.646151,2.64216,HATSouth,2015,HAT
TOI-1408 c,TOI-1408,2.27513E+18,2.27513E+18,364186197,,313.5110469,72.5806455,9.270001,3.549356428,8.365,2.644355428,8.078,2.357355428,8.82374,,9.18795,3.467305428,7.164099739,-11.60776997,0.180372894,Gaia,6117,4.1,0.25,1.312,1.53,F8 V,0.47129,2.7,0.3,-0.3,7.91,139.3570404,139.174942,139.5846405,0.876870751,LO,0.061686419,2.1664,2.22,2.67,Transiting Exoplanet Survey Satellite (TESS),2024,TESS
TOI-1408 b,TOI-1408,2.27513E+18,2.27513E+18,364186197,,313.5110469,72.5806455,9.270001,3.549356428,8.365,2.644355428,8.078,2.357355428,8.82374,,9.18795,3.467305428,7.164099739,-11.60776997,0.180372894,Gaia,6117,4.1,0.25,1.312,1.53,F8 V,0.47129,2.7,0.3,-0.3,7.91,139.3570404,139.174942,139.5846405,0.876870751,LO,0.061686419,4.42587,25,1.65,Transiting Exoplanet Survey Satellite (TESS),2023,TESS
WASP-176 b,WASP-176,1.75032E+18,1.75032E+18,375942197,,313.6872928,9.1790688,12.006,3.167411814,10.991,2.152411814,10.648,1.809411814,11.5352,,11.9392,3.100611814,1.666290929,4.908593655,0.712105393,Gaia,5941,3.995,0.164,1.345,1.925,F9,0.61653,4.81,0.191,-0.191,,585.7572021,580.6040649,590.2967529,0.97637713,LO,0.074874222,3.899052,16.869545,5.1528,SuperWASP-North,2020,WASP
TOI-2193 A b,TOI-2193 A,6.37331E+18,6.37331E+18,401604346,,313.691232,-72.8046404,11.976,4.334528033,10.767,3.125528033,10.383,2.741528033,11.3996,,11.8135,4.172028033,2.929378578,-19.33747482,0.849620879,Gaia,5966,4.278,0.027,1.082,1.248,,0.25018,5.5,1.9,-1.7,,337.5160217,336.6901245,338.4394226,0.822336912,LO,0.049968086,2.1225735,19.83989584,1.64688,Transiting Exoplanet Survey Satellite (TESS),2022,TESS
TOI-5205 b,TOI-5205,1.84266E+18,1.84266E+18,419411415,,313.7706819,24.360977,15.899,11.20560993,11.926,7.232609928,11.006,6.312609928,13.6136,,14.9317,10.23830993,11.46410979,-60.91159821,4.285123348,Gaia,3430,4.84,0,0.392,0.394,M4.0,-1.7122,,,,,86.83164215,86.63039398,86.99823761,1.034946918,LO,0,1.630757,11.6,1.4,Transiting Exoplanet Survey Satellite (TESS),2023,TESS
WASP-94 A b,WASP-94 A,6.78055E+18,6.78055E+18,92352620,,313.7832393,-34.1357512,10.051,3.447993026,9.159,2.555993026,8.874,2.270993026,9.6433,,10.0285,3.425493026,4.749812595,-8.36137104,0.190160751,Gaia,6170,4.27,0.26,1.67,1.48,F8,0.50992,,,,,209.2191315,207.92836,210.4098816,0.982972682,LO,0.141495302,3.95019,17.71022,4.488,SuperWASP,2014,WASP
WASP-89 b,WASP-89,6.85776E+18,6.85776E+18,77202722,,313.9000261,-18.9714084,13.21,5.93598242,11.546,4.27198242,11.004,3.72998242,12.4035,,12.989,5.71498242,3.480079973,19.28328705,1.127341151,Gaia,5130,4.515,0.15,0.92,0.88,K3,-0.34333,1.3,1.5,-0.8,20.2,284.9728699,283.159668,287.1590881,1.323093534,LO,0.148430243,3.3564227,11.65736,2.46,SuperWASP,2015,WASP
KELT-16 b,KELT-16,1.86489E+18,1.86489E+18,236445129,,314.2685227,31.6610186,11.717,3.525430916,10.928,2.736430916,10.642,2.450430916,11.4373,,11.7959,3.604330916,2.247154456,-29.78110504,0.551954746,Gaia,6236,4.253,-0.002,1.211,1.36,F7 V,0.4014,3.1,0.3,-0.3,,434.8243103,432.5674133,437.1508789,1.039567113,LO,0.09769436,0.9689951,15.860735,2.4888,KELT,2017,KELT
TOI-5210 b,TOI-5210,1.83877E+18,1.83877E+18,265979849,,314.316923,21.9502055,12.118,4.729420768,10.683,3.294420768,10.308,2.919420768,11.4194,,11.9381,4.549520768,3.296993341,-50.63793182,0.342525184,Gaia,5723,4.319,0.324,1.105,1.209,,0.15229,5.3,3.1,-2.3,,300.4110107,298.8768311,301.7527466,1.412178159,HI,0.134303555,4.5661061,10.72699453,3.71,Transiting Exoplanet Survey Satellite (TESS),2025,TESS
WASP-133 b,WASP-133,6.77866E+18,6.77866E+18,92449173,,314.5754375,-35.7966224,12.891,4.208810061,11.555,2.872810061,11.18,2.497810061,12.2247,,12.7146,4.032410061,1.807161516,-24.4821167,0.954257965,Gaia,5700,4.18,0.29,1.16,1.44,G4,0.30545,6.8,1.8,-1.8,,545.052063,540.5004272,549.5426025,0.978361964,LO,0.056934807,2.176423,13.56289,3.4392,SuperWASP-South,2016,WASP
WASP-69 b,WASP-69,6.91075E+18,6.91075E+18,248853232,,315.0259661,-5.094857,9.873,6.369497222,8.032,4.528497222,7.459,3.955497222,8.8628,,9.48466,5.981157222,19.88583374,-9.830620766,0.128725529,Gaia,4792,4.57,0.35,0.83,0.801,K,-0.48149,1.8,0.8,-0.8,23.07,50.19963455,50.1662941,50.23364258,0.993028581,LO,0.068858616,3.86813881,11.21,2.1869,SuperWASP,2014,WASP
WASP-70 A b,WASP-70 A,6.88847E+18,6.88847E+18,442530946,HD 358155,315.4771912,-13.4333821,10.786,3.993391898,9.996,3.203391898,9.58,2.787391898,10.5959,,11.0323,4.239691898,4.337141743,-65.32743835,0.347539663,Gaia,5763,4.314,-0.006,1.106,1.215,G4,0.1624,9.5,0.5,-0.5,,228.3082581,226.9597015,230.0506287,1.16978097,LO,0.147312999,3.7130203,13.047,3.3336,SuperWASP,2014,WASP
WASP-90 b,WASP-90,1.73706E+18,1.73706E+18,459730973,,315.5319489,7.0562793,11.618,3.258050792,10.55,2.190050792,10.248,1.888050792,11.07,,11.4559,3.095950792,2.086985771,4.735738277,0.460042357,Gaia,6430,4.033,0.11,1.55,1.98,F6,0.63014,4.4,8.4,-2.4,,469.8831177,463.1269531,477.0456238,1.309261084,LO,0.19386819,3.916243,18.27067,3.3552,SuperWASP,2016,WASP
HAT-P-65 b,HAT-P-65,1.7573E+18,1.7573E+18,283419843,,315.9054895,11.9893675,13.121,3.770558263,11.892,2.541558263,11.528,2.177558263,12.5375,,12.9952,3.644758263,1.321517736,-48.51170349,1.523679137,Gaia,5872,4.1079,0.208,1.297,1.666,G2,0.47276,3.9,0.8,-0.8,,741.4610596,727.8959351,757.4893799,1.248002648,LO,0.137864634,2.60544751,18.05766791,4.3656,HATNet,2016,HAT
TOI-4479 b,TOI-4479,1.84118E+18,1.84118E+18,126606859,,316.0969388,24.6536739,15.18,10.65653298,11.444,6.920532985,10.647,6.123532985,12.9374,,14.1309,9.607432985,12.40851599,-5.020917416,2.275169611,Gaia,3400,4.5,0,0.452,0.451,M3.0,-1.60432,,,,,80.29590607,80.1984787,80.41052246,1.071844816,LO,0,1.1589,2.82,1.1688702,Transiting Exoplanet Survey Satellite (TESS),2022,TESS
TOI-1431 b,TOI-1431,2.18891E+18,2.18891E+18,375506058,HD 201033,316.2036922,55.5880221,8.03,2.16260036,7.541,1.67360036,7.439,1.57160036,7.79824,,7.97561,2.10821036,6.684973775,-25.47347832,0.14453724,Gaia,7690,4.15,0.09,1.9,1.92,Am C,1.06819,0.29,0.32,-0.19,,149.1007843,148.7799225,149.5632629,0.901587069,LO,0.14294821,2.650237,16.70138124,2.489,Transiting Exoplanet Survey Satellite (TESS),2021,TESS
TOI-1448 b,TOI-1448,2.18971E+18,2.18971E+18,343628284,,316.324003,57.7710946,15.678,11.34941064,11.599,7.270410641,10.765,6.436410641,13.1717,,14.4005,10.07191064,13.58499625,-25.83863831,2.416648149,Gaia,3412,4.849,0.37,0.372,0.38,,-1.75498,,,,42.28,73.40368652,73.33395386,73.48103333,1.078970671,LO,0.026697036,8.112245,2.749,3.127852,Transiting Exoplanet Survey Satellite (TESS),2024,TESS
TOI-172 b,TOI-172,6.80147E+18,6.80147E+18,29857954,,316.6318791,-26.6928654,11.299,3.552155161,10.135,2.388155161,9.722,1.975155161,10.7379,,11.1927,3.445855161,2.786214678,-7.664286613,0.867767572,Gaia,5645,3.993,0.148,1.128,1.777,,0.4609,7.4,1.6,-1.5,,354.2982178,351.5067444,356.3795471,0.856947005,LO,0.112198502,9.47725,10.816685,4.7136,Transiting Exoplanet Survey Satellite (TESS),2019,TESS
HATS-13 b,HATS-13,6.803E+18,6.803E+18,289793076,,316.9614798,-26.0967205,13.911,5.739604821,12.439,4.267604821,11.983,3.811604821,13.163,,13.6799,5.508504821,2.27773615,25.83456993,3.067407131,Gaia,5523,4.524,0.05,0.962,0.887,,-0.32121,2.5,1.7,-1.7,,430.8033142,426.6777039,435.0186768,0.984433293,LO,0,3.0440499,13.585308,2.63472,HATSouth,2015,HAT
MASCARA-1 b,MASCARA-1,1.74491E+18,1.74491E+18,354619337,HD 201585,317.5515264,10.7388967,8.28,1.99228767,7.819,1.53128767,7.74,1.45228767,8.08821,,8.24243,1.95471767,5.488881767,9.209206581,0.324775845,Gaia,7490,4.105,0.15,1.9,2.082,A8,1.08279,0.8,0.2,-0.2,0.853,180.9432831,180.1711578,181.5843964,0.934071422,LO,0.134193584,2.14877381,17.90074218,4.226,Multiple Observatories,2017,Other
TOI-6034 b,TOI-6034,2.2704E+18,2.2704E+18,388076422,,317.9001392,68.4020762,15.189,9.84692065,11.901,6.55892065,11.016,5.67392065,13.2297,,14.3143,8.97222065,8.512011457,9.377767563,2.178211927,Gaia,3635,4.77,-0.09,0.514,0.489,,-1.4034,7.8,4.2,-5.2,,117.0619812,116.7972488,117.251358,1.063745618,LO,0,2.576184,11.92,1.56,Transiting Exoplanet Survey Satellite (TESS),2024,TESS
WASP-46 b,WASP-46,6.46299E+18,6.46299E+18,231663901,,318.7370122,-55.8718634,13.043,5.212429651,11.753,3.922429651,11.401,3.570429651,12.4069,,12.8519,5.021329651,2.68781815,-3.278705359,1.61555481,Gaia,5600,4.489,-0.3,0.828,0.858,G6 V,-0.11113,9.6,3.7,-5.5,16,368.2256775,366.8786621,370.0534973,0.96787256,LO,0.049903177,1.43036763,13.159366,1.6165994,SuperWASP,2011,WASP
TOI-2374 b,TOI-2374,6.82881E+18,6.82881E+18,439366538,,319.4982407,-22.0498228,12.095,6.438635132,10.387,4.730635132,9.793,4.136635132,11.2057,,11.827,6.170635132,7.359198469,14.76706505,0.288297832,Gaia,4802,4.14,0.15,0.75,0.69,,-0.51956,4.1,0.63,-0.63,50.2,135.2922668,134.9433746,135.7249146,0.972184241,LO,0.084794596,4.31361,6.81,1.38,Transiting Exoplanet Survey Satellite (TESS),2024,TESS
HD 202772 A b,HD 202772 A,6.79077E+18,6.79077E+18,290131778,HD 202772 A,319.6995877,-26.6163743,8.324,2.272900037,7.232,1.180900037,6.959,0.907900037,7.87598,,8.22688,2.175780037,6.136709092,,,,6272,3.848,0.3,1.72,2.591,,0.97128,1.7,0.32,-0.26,,162.2631836,161.0918732,163.3549194,1.261648774,LO,0.156855553,3.308958,17.317905,5.6304,Transiting Exoplanet Survey Satellite (TESS),2019,TESS
WASP-73 b,WASP-73,6.45357E+18,6.45357E+18,231670397,HD 202678,319.9496969,-58.1489328,10.468,2.973646845,9.352,1.857646845,9.028,1.533646845,9.8638,,10.2607,2.766346845,3.149918076,11.27429485,0.260435015,Gaia,6030,3.93,0.14,2.52,2.55,F9,0.79502,,,,,315.4064941,314.1028748,316.9695435,0.917168021,LO,0.084279522,4.08722,15.91678,5.586113,SuperWASP,2014,WASP
TOI-1278 b,TOI-1278,1.86749E+18,1.86749E+18,163539739,,320.4784442,35.648625,13.502,9.115243422,10.601,6.214243422,9.735,5.348243422,11.7819,,12.7543,8.367543422,13.25234166,-29.07833862,0.656764925,Gaia,3799,4.68,-0.01,0.54,0.573,M0 V,-1.21183,,,,,75.39652252,75.32331848,75.46030426,1.129414082,LO,0.075773075,14.47567,12.21778896,1.6182484,Transiting Exoplanet Survey Satellite (TESS),2021,TESS
WASP-144 b,WASP-144,6.58244E+18,6.58244E+18,207077681,,320.7628761,-40.0484393,13.085,5.470127937,11.487,3.872127937,10.897,3.282127937,12.3119,,12.915,5.300127937,2.993823291,15.65564919,1.08978653,Gaia,5200,4.53,0.18,0.81,0.81,K2 V,-0.12928,8.71,4.12,-4.12,,333.4067688,324.7122192,341.5159302,4.887653351,HI,0.62127012,2.2783152,9.52765,1.9536,SuperWASP-South,2018,WASP
WASP-145 A b,WASP-145 A,6.45853E+18,6.45853E+18,381856447,,322.2537644,-58.8361466,11.636,6.842468592,9.843,5.049468592,9.194,4.400468592,10.7218,,11.3583,6.564768592,10.97385936,3.491681576,0.260779589,Gaia,4900,4.65,-0.04,0.76,0.68,K2 V,-0.68352,6.99,4.4,-4.4,,90.92980957,90.74432373,91.14054871,1.922428012,HI,0.251566321,1.7690381,10.0881,0.9768,SuperWASP-South,2018,WASP
TOI-5817 b,TOI-5817,1.79081E+18,1.79081E+18,418604868,HD 204660,322.3777987,21.474527,8.64,4.12082072,7.42,2.90082072,7.084,2.56482072,8.0581,,8.48343,3.96425072,12.44700703,-20.79846191,0.127817929,Gaia,5770,4.12,-0.24,0.97,1.427,G2 IV-V,0.31175,9.7,2.3,-2.5,,80.13751221,79.99726105,80.30930328,1.113601565,LO,0.103657886,15.61031,3.08,6,Transiting Exoplanet Survey Satellite (TESS),2025,TESS
TOI-3568 b,TOI-3568,1.95048E+18,1.95048E+18,160390955,,322.6023682,34.7395805,12.879,6.402446285,11.189,4.712446285,10.581,4.104446285,12.0729,,12.7,6.223446285,5.055848942,-97.84932709,0.701561689,Gaia,4969,4.63,-0.01,0.78,0.719,,0.33,6.1,3.7,-3.7,,197.3834534,196.7533875,197.9515228,0.977907658,LO,0.046946853,4.417965,5.3,2.45,Transiting Exoplanet Survey Satellite (TESS),2024,TESS
TOI-1420 b,TOI-1420,2.22116E+18,2.22116E+18,321857016,,322.9418092,66.3490054,11.655,5.129496703,10.557,4.031496703,10.119,3.593496703,11.2287,,11.738,5.212496703,4.913369263,-10.07984638,0.656630993,Gaia,5510,4.502,0.28,0.987,0.923,,-0.15181,10.7,,,,201.8834229,201.4084167,202.3206329,0.86550343,LO,0.071593635,6.9561063,11.89,3.372,Transiting Exoplanet Survey Satellite (TESS),2023,TESS
TOI-4342 b,TOI-4342,6.35592E+18,6.35592E+18,354944123,,324.3894196,-77.9791468,12.669,8.723401231,9.832,5.886401231,9.018,5.072401231,11.0318,,11.9822,8.036601231,16.24871857,-4.42976284,0.357543021,Gaia,3901,4.6878,,0.6296,0.599,M0 V,-1.12726,,,,,61.53465271,61.46084213,61.59880447,0.981126368,LO,0.159847423,5.5382498,2.266,2.215,Transiting Exoplanet Survey Satellite (TESS),2023,TESS
TOI-4342 c,TOI-4342,6.35592E+18,6.35592E+18,354944123,,324.3894196,-77.9791468,12.669,8.723401231,9.832,5.886401231,9.018,5.072401231,11.0318,,11.9822,8.036601231,16.24871857,-4.42976284,0.357543021,Gaia,3901,4.6878,,0.6296,0.599,M0 V,-1.12726,,,,,61.53465271,61.46084213,61.59880447,0.981126368,LO,0.159847423,10.688716,2.415,2.82,Transiting Exoplanet Survey Satellite (TESS),2023,TESS
